Time,1,2,16,18,28,32,44,Total Pressure,Pirani Pressure,65,45
2023-08-21 11:02:24,,,,,,,,2.587785252282451,,,0.5877852522824509
2023-08-21 11:02:25,,,,,,,,2.7071067842686496,,,0.7071067842686498
2023-08-21 11:02:26,,,,,,,,2.809016981988882,,,0.8090169819888822
2023-08-21 11:02:27,,,,,,,,2.891006516606139,,,0.8910065166061392
2023-08-21 11:02:28,,,,,,,,2.9510565216943503,,,0.9510565216943503
2023-08-21 11:02:29,,,,,,,,2.987688334687962,,,0.9876883346879624
2023-08-21 11:02:30,,,,,,,,3.0,,,1.0
2023-08-21 11:02:31,,,,,,,,2.9876883404726087,,,0.9876883404726085
2023-08-21 11:02:32,,,,,,,,2.9510565239117796,,,0.9510565239117796
2023-08-21 16:17:11,,,,,,,,1.3233613965962514,0.9876883397727783,,
2023-08-21 16:17:12,,,,,,,,1.167200703723069,0.9510565133199276,,
2023-08-21 16:17:13,,,,,,,,1.029732287929333,0.8910065313628477,,
2023-08-21 16:17:14,,,,,,,,0.9085807375261169,0,,
2023-08-21 16:17:15,,,,,,,,0.8015620325989392,0.7071067651059134,,
2023-08-21 16:17:16,,,,,,,,0.707183542485871,0.5877852785790977,,
2023-08-21 16:17:17,,,,,,,,0.623897974151459,0.4539904982414029,,
2023-08-21 16:17:18,,,,,,,,0.5504120078241121,0.3090169886186349,,
2023-08-21 16:17:19,,,,,,,,0.4856444276053426,0.15643448418028588,,
2023-08-21 16:17:20,,,,,,,,0.428477086998671,1.5007499229694143e-08,,
2023-08-21 16:17:21,,,,,,,,0.378037159957055,0.1564344839702282,,
2023-08-21 16:17:22,,,,,,,,0.33355588921395835,0.30901698841636793,,
2023-08-21 16:17:23,,,,,,,,0.2943157493179994,0.45399049805190717,,
2023-08-21 16:17:24,,,,,,,,0.2594720859089941,0.5877852301858686,,
2023-08-21 16:17:25,,,,,,,,0.2289321224373448,0,,
2023-08-21 16:17:26,,,,,,,,0.20200956424635672,0.8090170009695069,,
2023-08-21 16:17:27,,,,,,,,0.17821593812452025,0.8910065042063515,,
2023-08-21 16:17:28,,,,,,,,0.15722590898406427,0.951056513254207,,
2023-08-21 16:17:29,,,,,,,,0.13872985608908225,0.9876883397395083,,
2023-08-21 16:17:30,,,,,,,,0.12240944502157673,0.9999999999999996,,
2023-08-21 16:17:31,,,,,,,,0.10799781875530381,0.9876883447452836,,
2023-08-21 16:17:32,,,,,,,,0.0952909212202265,0.9510565139330751,,
2023-08-21 16:17:33,,,,,,,,0.08407296608135265,0,,
2023-08-21 16:17:34,,,,,,,,0.07418180376835581,0.8090170022607907,,
2023-08-21 16:17:35,,,,,,,,0.06544949851118328,0,,
2023-08-21 16:17:36,,,,,,,,0.05775327715506494,0.5877852801843387,,
2023-08-21 16:17:37,,,,,,,,0.0509590369512634,0.4539905000093266,,
2023-08-21 16:17:38,,,,,,,,0.0449607811025591,0,,
2023-08-21 16:17:39,,,,,,,,0.03966905971774711,0.1564344861400444,,
2023-08-21 16:17:40,,,,,,,,0.03500157656322124,1.6991686389055226e-08,,
2023-08-21 16:17:41,,,,,,,,0.030878118244722332,0.1564344820104697,,
2023-08-21 16:17:42,,,,,,,,0.027247052634204717,0.3090169581856007,,
2023-08-21 16:17:43,,,,,,,,0.024038523829797993,0,,
2023-08-21 16:17:44,,,,,,,,0.021210273938458122,0.5877852526912131,,
2023-08-21 16:17:45,,,,,,,,0.018713871820392712,0.7071067635524966,,
2023-08-21 16:17:46,,,,,,,,0.016510936887179306,0.8090169822858653,,
2023-08-21 16:17:47,,,,,,,,0.014566262281144682,0.8910065303654926,,
2023-08-21 16:17:48,,,,,,,,0.012852248894595481,0.9510565126410594,,
2023-08-21 16:17:49,,,,,,,,0.011338857415433355,0.987688339429113,,
2023-08-21 16:17:50,,,,,,,,0.010003910606383474,1.0,,
2023-08-21 16:17:51,,,,,,,,0.008826741658085542,0.9876883450556787,,
2023-08-21 16:17:52,,,,,,,,0.0077885832882762344,0.9510565145462226,,
2023-08-21 16:17:53,,,,,,,,0.006871874509436143,0.8910065196344807,,
2023-08-21 16:17:54,,,,,,,,0.006062744185005818,0.8090170034270666,,
2023-08-21 16:17:55,,,,,,,,0.00534959593541421,0.7071067889854022,,
2023-08-21 16:17:56,,,,,,,,0.004719969100709699,0.5877852335684095,,
2023-08-21 16:17:57,,,,,,,,0.0041636374270162145,0.4539905283313138,,
2023-08-21 16:17:58,,,,,,,,0.0036734894438009503,0.3090169923927832,,
2023-08-21 16:17:59,,,,,,,,0.0032412018891272583,0.1564344586643966,,
2023-08-21 16:18:00,,,,,,,,0.0028597503096312693,1.8975873548416306e-08,,
2023-08-21 16:18:01,,,,,,,,0.002522795316947865,0.1564344506153048,,
2023-08-21 16:18:02,,,,,,,,0.0022257292089073364,0.30901695629852655,,
2023-08-21 16:18:03,,,,,,,,0.001963855956325029,0,,
2023-08-21 16:18:04,,,,,,,,0.0017308361972382044,0.5877852510859719,,
2023-08-21 16:18:05,,,,,,,,0.0015271542559017464,0,,
2023-08-21 16:18:06,,,,,,,,0.0013473362624375866,0.8090169811195893,,
2023-08-21 16:18:07,,,,,,,,0.0011887703193159277,0.8910065294646905,,
2023-08-21 16:18:08,,,,,,,,0.001048799430685979,0.951056502818487,,
2023-08-21 16:18:09,,,,,,,,0.0009252937035002596,0.9876883391187178,,
2023-08-21 16:18:10,,,,,,,,0.0008162871421260706,1.0,,
2023-08-21 16:18:11,,,,,,,,0.0007202161875237783,0.9876883453660739,,
2023-08-21 16:18:12,,,,,,,,0.0006353635633742868,0.951056524368794,,
2023-08-21 16:18:13,,,,,,,,0.0005605765021687669,0,,
2023-08-21 16:18:14,,,,,,,,0.000494615006967922,0.8090170045933426,,
2023-08-21 16:18:15,,,,,,,,0.00043640663058070947,0,,
2023-08-21 16:18:16,,,,,,,,0.00038505517411995183,0.5877852592842361,,
2023-08-21 16:18:17,,,,,,,,0.0003397427812641083,0,,
2023-08-21 16:18:18,,,,,,,,0.00029976084923273203,0.3090169942798573,,
2023-08-21 16:18:19,,,,,,,,0.00026449555408716917,0.15643446062415511,,
2023-08-21 16:18:20,,,,,,,,0.00023335436743554533,2.0960060707777385e-08,,
2023-08-21 16:18:21,,,,,,,,0.00020589742807779828,0.1564344486555463,,
2023-08-21 16:18:22,,,,,,,,0.000181636430425278,0.30901701109883845,,
2023-08-21 16:18:23,,,,,,,,0.00016024272375512796,0.4539904661940721,,
2023-08-21 16:18:24,,,,,,,,0.00014137650704395386,0.5877852494807307,,
2023-08-21 16:18:25,,,,,,,,0.00012471161196414072,0.7071067818198566,,
2023-08-21 16:18:26,,,,,,,,0.00011002141945118583,0.8090169799533132,,
2023-08-21 16:18:27,,,,,,,,9.706320105002267e-05,0.891006515033917,,
2023-08-21 16:18:28,,,,,,,,8.563488725804588e-05,0.9510565206241884,,
2023-08-21 16:18:29,,,,,,,,7.554156309952464e-05,0.9876883388083225,,
2023-08-21 16:18:30,,,,,,,,6.663974372951005e-05,1.0,,
2023-08-21 16:18:31,,,,,,,,5.879183297164931e-05,0.9876883410143593,,
2023-08-21 16:18:32,,,,,,,,5.1872752302705924e-05,0.9510565249819415,,
2023-08-21 16:18:33,,,,,,,,4.577117386903797e-05,0.8910065214360849,,
2023-08-21 16:18:34,,,,,,,,4.0382704988183154e-05,0,,
2023-08-21 16:18:35,,,,,,,,3.563059238887439e-05,0,,
2023-08-21 16:18:36,,,,,,,,3.1432173967644035e-05,0.5877852608894772,,
2023-08-21 16:18:37,,,,,,,,2.7731512415438635e-05,0.4539904787590339,,
2023-08-21 16:18:38,,,,,,,,2.4465920539929924e-05,0.3090170245106242,,
2023-08-21 16:18:39,,,,,,,,2.158631739383347e-05,0.15643446258391366,,
2023-08-21 16:18:40,,,,,,,,1.9044879329052168e-05,0,,
2023-08-21 16:18:41,,,,,,,,1.680101889798836e-05,0,,
2023-08-21 16:18:42,,,,,,,,1.4822590288337232e-05,0.3090169808680714,,
2023-08-21 16:18:43,,,,,,,,1.3076606367776358e-05,0,,
2023-08-21 16:18:44,,,,,,,,1.1536703624236013e-05,0.5877852478754896,,
2023-08-21 16:18:45,,,,,,,,1.0178262863848145e-05,0.7071067804168244,,
2023-08-21 16:18:46,,,,,,,,8.979282170451762e-06,0.8090169787870373,,
2023-08-21 16:18:47,,,,,,,,7.920640968735281e-06,0.8910065141331149,,
2023-08-21 16:18:48,,,,,,,,6.987781629789992e-06,0.9510565200110409,,
2023-08-21 16:18:49,,,,,,,,6.165466082453669e-06,0,,
2023-08-21 16:18:50,,,,,,,,5.440242485486302e-06,0,,
2023-08-21 16:18:51,,,,,,,,4.800017424966683e-06,0.9876883413247545,,
2023-08-21 16:18:52,,,,,,,,4.234902972228088e-06,0.951056525595089,,
2023-08-21 16:18:53,,,,,,,,3.736655392009859e-06,0.8910065358668581,,
2023-08-21 16:18:54,,,,,,,,3.296818480946137e-06,0.809016989408529,,
2023-08-21 16:18:55,,,,,,,,2.909068554588265e-06,0.7071067931944988,,
2023-08-21 16:18:56,,,,,,,,2.566840507681032e-06,0,,
2023-08-21 16:18:57,,,,,,,,2.264761547809523e-06,0.45399050708102145,,
2023-08-21 16:18:58,,,,,,,,1.9981066030661434e-06,0.3090170263976983,,
2023-08-21 16:18:59,,,,,,,,1.7630773339681836e-06,0.15643446454367219,,
2023-08-21 16:19:00,,,,,,,,1.5556306554732114e-06,0,,
2023-08-21 16:19:01,,,,,,,,1.3723329383323698e-06,0.15643444473602924,,
2023-08-21 16:19:02,,,,,,,,1.2107951880749944e-06,0,,
2023-08-21 16:19:03,,,,,,,,1.0682327484088702e-06,0.45399051576635224,,
2023-08-21 16:19:04,,,,,,,,9.425603627746477e-07,0.5877852221596628,,
2023-08-21 16:19:05,,,,,,,,8.316785961333739e-07,0.7071067790137922,,
2023-08-21 16:19:06,,,,,,,,7.337144401847001e-07,0,,
2023-08-21 16:19:07,,,,,,,,6.47205601525175e-07,0.8910065132323127,,
2023-08-21 16:19:08,,,,,,,,5.707828369074464e-07,0.9510565101884692,,
2023-08-21 16:19:09,,,,,,,,5.0354689637918e-07,0.9876883428496424,,
2023-08-21 16:19:10,,,,,,,,4.4425493887702283e-07,0,,
2023-08-21 16:19:11,,,,,,,,3.919160863223457e-07,0,,
2023-08-21 16:19:12,,,,,,,,3.4576963735885023e-07,0.9510565169988129,,
2023-08-21 16:19:13,,,,,,,,3.050029106762673e-07,0,,
2023-08-21 16:19:14,,,,,,,,2.6911882111201336e-07,0.8090169905748049,,
2023-08-21 16:19:15,,,,,,,,2.3741152803838477e-07,0.7071067735241068,,
2023-08-21 16:19:16,,,,,,,,2.0943082917936005e-07,0.5877852640999595,,
2023-08-21 16:19:17,,,,,,,,1.8477950716963452e-07,0.45399050884894515,,
2023-08-21 16:19:18,,,,,,,,1.630155845188304e-07,0.30901697159738667,,
2023-08-21 16:19:19,,,,,,,,1.4381939395859814e-07,0.15643449593883696,,
2023-08-21 16:19:20,,,,,,,,1.268854736432506e-07,2.889700201834682e-09,,
2023-08-21 16:19:21,,,,,,,,1.119617120219338e-07,0.15643447221167708,,
2023-08-21 16:19:22,,,,,,,,9.877884181863064e-08,0,,
2023-08-21 16:19:23,,,,,,,,8.715608770767505e-08,0.4539904874443649,,
2023-08-21 16:19:24,,,,,,,,7.688338991918598e-08,0.5877852205544216,,
2023-08-21 16:19:25,,,,,,,,6.781349347397726e-08,0.70710677761076,,
2023-08-21 16:19:26,,,,,,,,5.983724573070638e-08,0.8090169939718512,,
2023-08-21 16:19:27,,,,,,,,5.278075838936523e-08,0,,
2023-08-21 16:19:28,,,,,,,,4.6558272571452406e-08,0,,
2023-08-21 16:19:29,,,,,,,,4.1077770748790484e-08,0,,
2023-08-21 16:19:30,,,,,,,,3.624020017895603e-08,0.9999999999999991,,
2023-08-21 16:19:31,,,,,,,,3.197469669073944e-08,0.987688341945545,,
2023-08-21 16:19:32,,,,,,,,2.820864468667251e-08,0.9510565176119604,,
2023-08-21 16:19:33,,,,,,,,2.487869489447852e-08,0.8910065376684622,,
2023-08-21 16:19:34,,,,,,,,2.1940389729086476e-08,0.8090170092584462,,
2023-08-21 16:19:35,,,,,,,,1.935296745992128e-08,0.7071067749271389,,
2023-08-21 16:19:36,,,,,,,,1.7067466540388954e-08,0.5877852657052005,,
2023-08-21 16:19:37,,,,,,,,1.505589894952781e-08,0,,
2023-08-21 16:19:38,,,,,,,,1.3277513642298518e-08,0.3090170018281538,,
2023-08-21 16:19:39,,,,,,,,1.1710587513572693e-08,0.15643449789859548,,
2023-08-21 16:19:40,,,,,,,,1.0329531047904476e-08,9.055130424736012e-10,,
2023-08-21 16:19:41,,,,,,,,9.111652585809418e-09,0.15643447025191856,,
2023-08-21 16:19:42,,,,,,,,8.037198914880921e-09,0.309016975206849,,
2023-08-21 16:19:43,,,,,,,,7.090109595750784e-09,0.4539904856764412,,
2023-08-21 16:19:44,,,,,,,,6.253964338346351e-09,0.5877852671703514,,
2023-08-21 16:19:45,,,,,,,,5.516028705545835e-09,0.7071067551343031,,
2023-08-21 16:19:46,,,,,,,,4.865156403246213e-09,0.8090169928055753,,
2023-08-21 16:19:47,,,,,,,,4.287439581330898e-09,0.89100652496068,,
2023-08-21 16:19:48,,,,,,,,3.7814823372584126e-09,0.951056508962174,,
2023-08-21 16:19:49,,,,,,,,3.335580703850813e-09,0.9876883375667413,,
2023-08-21 16:19:50,,,,,,,,2.9419007841284577e-09,0.9999999999999999,,
2023-08-21 16:19:51,,,,,,,,2.594092053136044e-09,0.9876883422559403,,
2023-08-21 16:19:52,,,,,,,,2.2882302205576643e-09,0.951056518225108,,
2023-08-21 16:19:53,,,,,,,,2.0182249265732318e-09,0,,
2023-08-21 16:19:54,,,,,,,,1.7802334705613116e-09,0.8090170104247221,,
2023-08-21 16:19:55,,,,,,,,1.5704930318414898e-09,0.7071067763301712,,
2023-08-21 16:19:56,,,,,,,,1.3854495112513058e-09,0.5877852431998565,,
2023-08-21 16:19:57,,,,,,,,1.2220667166613863e-09,0.45399051238479254,,
2023-08-21 16:19:58,,,,,,,,1.0780176752067756e-09,0.3090170037152279,,
2023-08-21 16:19:59,,,,,,,,9.50993799430784e-10,0.15643444098754136,,
2023-08-21 16:20:00,,,,,,,,8.386605414480175e-10,3.088099650458279e-08,,
2023-08-21 16:20:01,,,,,,,,7.398729396503505e-10,0.15643446829216004,,
2023-08-21 16:20:02,,,,,,,,6.52602193863698e-10,0,,
2023-08-21 16:20:03,,,,,,,,5.757428440970826e-10,0.4539904839085175,,
2023-08-21 16:20:04,,,,,,,,5.077662602747615e-10,0.587785241454525,,
2023-08-21 16:20:05,,,,,,,,4.4783782447668853e-10,0,,
2023-08-21 16:20:06,,,,,,,,3.949062206103499e-10,0,,
2023-08-21 16:20:07,,,,,,,,3.482494273525888e-10,0.8910065240598779,,
2023-08-21 16:20:08,,,,,,,,3.071191032596635e-10,0.9510565083490263,,
2023-08-21 16:20:09,,,,,,,,2.7086605720062507e-10,0.9876883372563461,,
2023-08-21 16:20:10,,,,,,,,2.3890906449159823e-10,0.9999999999999999,,
2023-08-21 16:20:11,,,,,,,,2.1074862900421797e-10,0.987688347228445,,
2023-08-21 16:20:12,,,,,,,,1.8586585291102078e-10,0.9510565188382555,,
2023-08-21 16:20:13,,,,,,,,1.6396767800552411e-10,0,,
2023-08-21 16:20:14,,,,,,,,1.4464590877568562e-10,0.809017011590998,,
2023-08-21 16:20:15,,,,,,,,1.2758643147575064e-10,0.7071067988066274,,
2023-08-21 16:20:16,,,,,,,,1.1252077833822102e-10,0.5877852448050975,,
2023-08-21 16:20:17,,,,,,,,9.92477649705223e-11,0.4539905141527162,,
2023-08-21 16:20:18,,,,,,,,8.756301880201331e-11,0.30901700560230205,,
2023-08-21 16:20:19,,,,,,,,7.724289883988276e-11,0.15643447238270627,,
2023-08-21 16:20:20,,,,,,,,6.80772966041284e-11,3.286518366394387e-08,,
2023-08-21 16:20:21,,,,,,,,5.999119643023642e-11,0.15643446633240152,,
2023-08-21 16:20:22,,,,,,,,5.288779824191742e-11,0.3090169997763937,,
2023-08-21 16:20:23,,,,,,,,4.6654314353118554e-11,0.45399048214059373,,
2023-08-21 16:20:24,,,,,,,,4.115449982046135e-11,0,,
2023-08-21 16:20:25,,,,,,,,3.630695394837135e-11,0.7071067944750876,,
2023-08-21 16:20:26,,,,,,,,3.202551126515562e-11,0.8090169729556573,,
2023-08-21 16:20:28,,,,,,,,2.8235579390071737e-11,0.9510565169453031,,
2023-08-21 16:20:29,,,,,,,,2.4901491192778804e-11,0.9876883369459508,,
2023-08-21 16:20:30,,,,,,,,2.185163545421777e-11,0.9999999999999998,,
2023-08-21 16:20:31,,,,,,,,1.927146684992394e-11,0.9876883382146203,,
2023-08-21 16:20:32,,,,,,,,1.6996685902162337e-11,0.951056519451403,,
2023-08-21 16:20:33,,,,,,,,1.4988418759771237e-11,0.8910065268408978,,
2023-08-21 16:20:34,,,,,,,,1.3218530037527034e-11,0,,
2023-08-21 16:20:35,,,,,,,,1.1659044265695658e-11,0.7071068002096595,,
2023-08-21 16:20:36,,,,,,,,1.0277381302456606e-11,0.5877852464103387,,
2023-08-21 16:20:37,,,,,,,,9.067614211972976e-12,0.45399048936657627,,
2023-08-21 16:20:38,,,,,,,,7.99894333072379e-12,0.30901700748937616,,
2023-08-21 16:20:39,,,,,,,,7.055540613767312e-12,0.15643447434246477,,
2023-08-21 16:20:40,,,,,,,,6.2224630367024245e-12,2.475527395208567e-08,,
2023-08-21 16:20:41,,,,,,,,5.487589694160685e-12,0.15643443493723658,,
2023-08-21 16:20:42,,,,,,,,4.840225133867413e-12,0.3090169978893196,,
2023-08-21 16:20:43,,,,,,,,4.2546912697991676e-12,0.45399048037267004,,
2023-08-21 16:20:45,,,,,,,,3.3091359662155025e-12,0,,
2023-08-21 16:20:46,,,,,,,,2.8948716991093934e-12,0.8090169717893813,,
2023-08-21 16:20:47,,,,,,,,2.552979453844812e-12,0,,
2023-08-21 16:20:48,,,,,,,,2.251507150078809e-12,0.9510565163321556,,
2023-08-21 16:20:49,,,,,,,,1.9835892548189664e-12,0.9876883366355554,,
2023-08-21 16:20:50,,,,,,,,1.7496073563377928e-12,0.9999999999999998,,
2023-08-21 16:20:51,,,,,,,,1.5430923682670063e-12,0.9876883385250156,,
2023-08-21 16:20:52,,,,,,,,1.3600763253384056e-12,0.9510565292739739,,
2023-08-21 16:20:53,,,,,,,,1.1993402951798984e-12,0,,
2023-08-21 16:20:54,,,,,,,,1.0576359902985104e-12,0,,
2023-08-21 16:20:55,,,,,,,,9.324946596252665e-13,0.7071068016126917,,
2023-08-21 16:20:56,,,,,,,,8.22467094796638e-13,0.5877852721261649,,
2023-08-21 16:20:57,,,,,,,,7.255086997103105e-13,0.45399049113449996,,
2023-08-21 16:20:58,,,,,,,,6.399948456208654e-13,0.30901700937645027,,
2023-08-21 16:21:00,,,,,,,,4.980606810394149e-13,7.031235594970722e-09,,
2023-08-21 16:21:01,,,,,,,,4.393765328314308e-13,0,,
2023-08-21 16:21:02,,,,,,,,3.873881366017203e-13,0,,
2023-08-21 16:21:03,,,,,,,,3.41643107992883e-13,0,,
2023-08-21 16:21:04,,,,,,,,3.0132431469067167e-13,0.5877852366388016,,
2023-08-21 16:21:05,,,,,,,,2.6540158402848136e-13,0,,
2023-08-21 16:21:06,,,,,,,,2.3401769236683843e-13,0.809017005657837,,
2023-08-21 16:21:07,,,,,,,,2.0634406631251273e-13,0.8910065078274997,,
2023-08-21 16:21:08,,,,,,,,1.817113770847526e-13,0.9510565157190081,,
2023-08-21 16:21:09,,,,,,,,1.6023829847168157e-13,0.9876883409872709,,
2023-08-21 16:21:10,,,,,,,,1.4135278090607418e-13,0.9999999999999998,,
2023-08-21 16:21:11,,,,,,,,1.2462232558872647e-13,0.9876883434975211,,
2023-08-21 16:21:12,,,,,,,,1.0990969657308723e-13,0.951056511468274,,
2023-08-21 16:21:13,,,,,,,,9.69526912075641e-14,0,,
2023-08-21 16:21:14,,,,,,,,8.551136544607858e-14,0.8090169975724606,,
2023-08-21 16:21:15,,,,,,,,7.542940345694985e-14,0.7071067819422999,,
2023-08-21 16:21:16,,,,,,,,6.653054136631216e-14,0.5877852737314061,,
2023-08-21 16:21:17,,,,,,,,5.869022941395288e-14,0,,
2023-08-21 16:21:18,,,,,,,,5.177755853168778e-14,0.3090169829198315,,
2023-08-21 16:21:19,,,,,,,,4.567395964307552e-14,0,,
2023-08-21 16:21:20,,,,,,,,4.028778408727536e-14,9.015422754331803e-09,,
2023-08-21 16:21:21,,,,,,,,3.554127383087411e-14,0.15643448988853226,,
2023-08-21 16:21:22,,,,,,,,3.1349322128126115e-14,0.3090169657714783,,
2023-08-21 16:21:23,,,,,,,,2.7650819555422336e-14,0.4539905033908864,,
2023-08-21 16:21:24,,,,,,,,2.419247567352976e-14,0.5877852350335604,,
2023-08-21 16:21:25,,,,,,,,2.133980914318082e-14,0.7071067691925668,,
2023-08-21 16:21:26,,,,,,,,1.8820966553827843e-14,0.8090169869741954,,
2023-08-21 16:21:27,,,,,,,,1.660087102555326e-14,0.8910065069266976,,
2023-08-21 16:21:28,,,,,,,,1.4644576465624563e-14,0.9510565151058605,,
2023-08-21 16:21:29,,,,,,,,1.2917956448093942e-14,0.9876883406768756,,
2023-08-21 16:21:30,,,,,,,,1.1394453444918159e-14,0.9999999999999997,,
2023-08-21 16:21:31,,,,,,,,1.0044540832428823e-14,0.9876883438079164,,
2023-08-21 16:21:32,,,,,,,,8.860329469162429e-15,0.9510565120814216,,
2023-08-21 16:21:33,,,,,,,,7.816093187748898e-15,0.8910065430732745,,
2023-08-21 16:21:34,,,,,,,,6.893193402198483e-15,0,,
2023-08-21 16:21:35,,,,,,,,6.081055203452792e-15,0,,
2023-08-21 16:21:36,,,,,,,,5.364339950772184e-15,0.5877852753366472,,
2023-08-21 16:21:37,,,,,,,,4.7290009124668824e-15,0.45399052122441097,,
2023-08-21 16:21:38,,,,,,,,4.167476697167773e-15,0.30901698480690565,,
2023-08-21 16:21:39,,,,,,,,3.676759940986585e-15,0.15643448022174034,,
2023-08-21 16:21:40,,,,,,,,3.239794136679958e-15,1.0999609913692884e-08,,
2023-08-21 16:21:41,,,,,,,,2.857724846436799e-15,0.15643445849336743,,
2023-08-21 16:21:42,,,,,,,,2.5212519465694275e-15,0.30901696388440414,,
2023-08-21 16:21:43,,,,,,,,2.2225777665662643e-15,0.45399050162296267,,
2023-08-21 16:21:44,,,,,,,,1.960552002582372e-15,0.5877852575389046,,
2023-08-21 16:21:45,,,,,,,,1.7293916592185228e-15,0.7071067677895345,,
2023-08-21 16:21:46,,,,,,,,1.525526638078164e-15,0,,
2023-08-21 16:21:47,,,,,,,,1.345925562040284e-15,0.8910065330858383,,
2023-08-21 16:21:48,,,,,,,,1.1871956666627084e-15,0.9510565052832883,,
2023-08-21 16:21:49,,,,,,,,1.0472326470255875e-15,0.9876883403664803,,
2023-08-21 16:21:50,,,,,,,,9.236463293019638e-16,1.0,,
2023-08-21 16:21:51,,,,,,,,8.146632398988858e-16,0.9876883441183116,,
2023-08-21 16:21:52,,,,,,,,7.185191577382148e-16,0.9510565219039931,,
2023-08-21 16:21:53,,,,,,,,6.337860007435731e-16,0,,
2023-08-21 16:21:54,,,,,,,,5.591747649094091e-16,0.8090169999050125,,
2023-08-21 16:21:55,,,,,,,,4.931231483092453e-16,0.7071067847483644,,
2023-08-21 16:21:56,,,,,,,,4.3494257075284897e-16,0.5877852528313032,,
2023-08-21 16:21:57,,,,,,,,3.836238362359237e-16,0.45399052299233467,,
2023-08-21 16:21:58,,,,,,,,3.3844251788882784e-16,0.30901698669397976,,
2023-08-21 16:21:59,,,,,,,,2.9766176117156195e-16,0.15643445274609252,,
2023-08-21 16:22:00,,,,,,,,2.6177075828817763e-16,1.2983797073053965e-08,,
2023-08-21 16:22:01,,,,,,,,2.308645635677627e-16,0.1564344565336089,,
2023-08-21 16:22:45,,,,,,,,9.493874490716358e-19,0.7071067846538623,,
2023-08-21 16:22:46,,,,,,,,8.368230801146223e-19,0.8090169823090916,,
2023-08-21 16:22:47,,,,,,,,7.36702364943251e-19,0.8910065168534608,,
2023-08-21 16:22:48,,,,,,,,6.486700583561284e-19,0.9510565126532703,,
2023-08-21 16:22:49,,,,,,,,5.720570132642571e-19,0.9876883347731836,,
2023-08-21 16:22:50,,,,,,,,5.043938920530144e-19,1.0,,
2023-08-21 16:22:51,,,,,,,,4.450105041215926e-19,0.9876883403873873,,
2023-08-21 16:22:52,,,,,,,,3.9264030933786685e-19,0.9510565237434357,,
2023-08-21 16:22:53,,,,,,,,3.464199735175656e-19,0.8910065331465123,,
2023-08-21 16:22:54,,,,,,,,3.0564652932730624e-19,0.8090169858864746,,
2023-08-21 16:22:55,,,,,,,,2.6968522204783927e-19,0.7071068100308846,,
2023-08-21 16:22:56,,,,,,,,2.379602661972058e-19,0.5877852576470266,,
2023-08-21 16:22:57,,,,,,,,2.099525899918012e-19,0,,
2023-08-21 16:22:58,,,,,,,,1.8518008628947777e-19,0.309017020698895,,
2023-08-21 16:22:59,,,,,,,,1.6338444610738573e-19,0.1564344880607744,,
2023-08-21 16:23:00,,,,,,,,1.4415235041612182e-19,1.0865963836558105e-08,,
2023-08-21 16:23:01,,,,,,,,1.2718366480498688e-19,0.1564344506543333,,
2023-08-21 16:23:02,,,,,,,,1.1222612548498645e-19,0.30901698467980065,,
2023-08-21 16:23:03,,,,,,,,9.901416698330899e-20,0.4539904945512679,,
2023-08-21 16:23:04,,,,,,,,8.735352039919913e-20,0.5877852270073546,,
2023-08-21 16:23:05,,,,,,,,7.707410930730049e-20,0.7071067832508301,,
2023-08-21 16:23:06,,,,,,,,6.798575985607981e-20,0.8090169986601814,,
2023-08-21 16:23:07,,,,,,,,5.996434020638262e-20,0.8910065159526587,,
2023-08-21 16:23:08,,,,,,,,5.290648453627359e-20,0.9510565120401226,,
2023-08-21 16:23:09,,,,,,,,4.6682974355388566e-20,0.9876883437870095,,
2023-08-21 16:23:10,,,,,,,,4.1188958450374886e-20,0.9999999999999994,,
2023-08-21 16:23:11,,,,,,,,3.634032435105366e-20,0,,
2023-08-21 16:23:12,,,,,,,,3.2062958759878315e-20,0.9510565151471594,,
2023-08-21 16:23:13,,,,,,,,2.828871811977488e-20,0.8910065340473144,,
2023-08-21 16:23:14,,,,,,,,2.4961334510297518e-20,0.8090170045701162,,
2023-08-21 16:23:15,,,,,,,,2.2023166544485593e-20,0.7071067692870688,,
2023-08-21 16:23:16,,,,,,,,1.9432611264142262e-20,0.5877852592522678,,
2023-08-21 16:23:17,,,,,,,,1.7144014623051988e-20,0.45399050350996595,,
2023-08-21 16:23:18,,,,,,,,1.5126479884946704e-20,0,,
2023-08-21 16:23:19,,,,,,,,1.3346255680336194e-20,0.15643449002053292,,
2023-08-21 16:23:20,,,,,,,,1.1776147319670949e-20,8.881776677197024e-09,,
2023-08-21 16:23:21,,,,,,,,1.0390715798281349e-20,0.15643447812998115,,
2023-08-21 16:23:22,,,,,,,,9.168032509433672e-21,0.30901698279272655,,
2023-08-21 16:23:23,,,,,,,,8.088862632301577e-21,0.45399049278334414,,
2023-08-21 16:23:24,,,,,,,,7.136755324643548e-21,0.5877852254021134,,
2023-08-21 16:23:25,,,,,,,,6.296909631806319e-21,0.7071067607743734,,
2023-08-21 16:23:26,,,,,,,,5.555653675270409e-21,0.8090169974939054,,
2023-08-21 16:23:27,,,,,,,,4.901762075097923e-21,0.8910065150518565,,
2023-08-21 16:23:28,,,,,,,,4.3250610042163256e-21,0.9510565114269751,,
2023-08-21 16:23:29,,,,,,,,3.816311750434125e-21,0.987688338814504,,
2023-08-21 16:23:30,,,,,,,,3.3670576501676817e-21,0,,
